,0
swing17_rms_ay,0.0
swing18_std_ax,0.0
swing10_max_ay,0.0
swing17_min_gz,0.0
swing17_min_gx,0.0
swing17_min_az,0.0
swing17_min_ay,0.0
swing17_min_ax,0.0
swing17_max_gz,0.0
swing17_max_gy,0.0
swing17_max_gx,0.0
swing10_mean_gx,0.0
swing18_std_ay,0.0
swing8_std_ax,0.0
swing18_rms_ay,0.0
swing19_mean_gx,0.0
swing19_mean_az,0.0
swing9_rms_gz,0.0
swing9_median_ax,0.0
swing11_max_gx,0.0
swing18_median_gx,0.0
swing18_median_ax,0.0
swing18_rms_gy,0.0
swing11_max_ay,0.0
swing18_min_gz,0.0
swing15_std_ay,0.0
swing11_max_ax,0.0
swing18_min_gx,0.0
swing15_mean_gx,0.0
swing18_max_gz,0.0
swing18_max_gy,0.0
swing10_mean_ay,0.0
swing18_max_az,0.0
swing15_std_ax,0.0
swing18_std_gz,0.0
swing15_max_ay,0.0
swing17_max_ax,0.0
swing11_std_gx,0.0
swing10_median_ax,0.0
swing16_max_gy,0.0
swing16_max_gx,0.0
swing16_max_ax,0.0
swing16_std_gz,0.0
swing16_std_gx,0.0
swing15_min_ay,0.0
swing16_std_ay,0.0
swing16_std_ax,0.0
swing11_mean_gz,0.0
swing10_median_ay,0.0
swing11_std_az,0.0
swing16_mean_ay,0.0
swing10_median_gx,0.0
swing11_mean_ay,0.0
swing15_median_gy,0.0
swing15_median_gx,0.0
swing15_min_gx,0.0
swing15_median_ax,0.0
swing15_rms_gy,0.0
swing11_mean_gx,0.0
swing16_max_gz,0.0
swing10_rms_gz,0.0
swing16_min_ay,0.0
swing16_min_az,0.0
swing15_max_gy,0.0
swing10_max_gx,0.0
swing17_std_ay,0.0
swing10_max_gy,0.0
swing17_mean_gx,0.0
swing10_max_gz,0.0
swing15_max_gz,0.0
swing10_min_ay,0.0
swing10_min_az,0.0
swing16_median_gx,0.0
swing10_min_gx,0.0
swing16_median_ay,0.0
swing16_median_ax,0.0
swing16_rms_gz,0.0
swing16_rms_gy,0.0
swing16_rms_ay,0.0
swing10_min_gz,0.0
swing10_rms_gx,0.0
swing16_min_gx,0.0
swing14_median_ax,0.0
swing11_max_gy,0.0
swing19_std_ax,0.0
swing21_max_gy,0.0
swing14_mean_gy,0.0
swing21_rms_ay,0.0
swing8_rms_gx,0.0
swing21_min_gz,0.0
swing21_min_gx,0.0
swing14_mean_gz,0.0
swing21_min_ay,0.0
swing21_min_ax,0.0
swing21_max_gz,0.0
swing14_std_ay,0.0
swing8_median_gy,0.0
swing21_max_az,0.0
swing21_max_ay,0.0
swing21_max_ax,0.0
swing21_std_gz,0.0
swing21_std_gx,0.0
swing8_median_ax,0.0
swing21_std_ay,0.0
swing21_mean_gz,0.0
swing14_std_gy,0.0
swing14_mean_gx,0.0
swing14_mean_az,0.0
swing15_rms_ay,0.0
swing11_min_gz,0.0
swing8_std_ay,0.0
swing8_std_gx,0.0
swing22_min_gz,0.0
swing8_std_gz,0.0
swing22_min_gx,0.0
swing22_min_az,0.0
swing8_max_az,0.0
swing22_max_gz,0.0
swing22_max_gy,0.0
swing8_max_gy,0.0
swing8_max_gz,0.0
swing8_min_ay,0.0
swing11_rms_az,0.0
swing22_std_ay,0.0
swing22_std_ax,0.0
swing8_min_gx,0.0
swing8_min_gz,0.0
swing11_rms_ay,0.0
swing21_median_gy,0.0
swing21_mean_az,0.0
swing14_std_gz,0.0
swing19_std_ay,0.0
swing14_min_gz,0.0
swing20_mean_ay,0.0
swing14_min_ay,0.0
swing19_median_gy,0.0
swing9_max_gy,0.0
swing9_max_gz,0.0
swing11_min_ay,0.0
swing19_rms_ay,0.0
swing9_min_az,0.0
swing19_min_gz,0.0
swing11_max_gz,0.0
swing9_mean_ay,0.0
swing19_min_ay,0.0
swing14_rms_ay,0.0
swing19_max_gz,0.0
swing19_max_gy,0.0
swing19_max_gx,0.0
swing19_max_az,0.0
swing9_rms_az,0.0
swing14_rms_az,0.0
swing14_rms_gx,0.0
swing20_mean_gx,0.0
swing11_min_az,0.0
swing20_std_ax,0.0
swing20_std_gx,0.0
swing9_mean_gx,0.0
swing20_rms_gz,0.0
swing20_rms_gy,0.0
swing9_std_ay,0.0
swing20_rms_az,0.0
swing11_min_gx,0.0
swing14_max_az,0.0
swing20_min_gz,0.0
swing9_std_gx,0.0
swing20_min_gx,0.0
swing20_min_ay,0.0
swing20_min_ax,0.0
swing20_max_gz,0.0
swing20_max_gy,0.0
swing20_max_gx,0.0
swing14_max_gx,0.0
swing14_max_gy,0.0
swing20_std_gz,0.0
swing20_std_gy,0.0
swing21_median_ax,0.0
